"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.136905"	"larynx"	1.77e-17	4.37543604	"dbEST"
"Hs.433343"	"larynx"	9.45e-18	4.329614398	"dbEST"
"Hs.654939"	"larynx"	4.05e-19	6.604349244	"dbEST"
"Hs.725736"	"larynx"	3.46e-19	7.010022796	"dbEST"
"Hs.279640"	"larynx"	3.08e-19	4.77026835	"dbEST"
"Hs.246112"	"larynx"	2.52e-19	5.359050029	"dbEST"
"Hs.449153"	"larynx"	1.11e-19	6.374880207	"dbEST"
"Hs.714318"	"larynx"	2.03e-21	5.581338236	"dbEST"
"Hs.483419"	"larynx"	5.9e-22	6.671125163	"dbEST"
"Hs.112408"	"larynx"	4.73e-22	6.072996567	"dbEST"
"Hs.12865"	"larynx"	1.34e-22	6.62871217	"dbEST"
"Hs.112405"	"larynx"	1.03e-22	4.316198803	"dbEST"
"Hs.518326"	"larynx"	6.92e-23	5.2090662	"dbEST"
"Hs.546903"	"larynx"	1.6e-23	6.880054534	"dbEST"
"Hs.74471"	"larynx"	1.4e-23	4.983862295	"dbEST"
"Hs.292804"	"larynx"	3.36e-24	6.777304415	"dbEST"
"Hs.288193"	"larynx"	2.67e-24	6.726625573	"dbEST"
"Hs.522301"	"larynx"	7.84e-25	6.969134315	"dbEST"
"Hs.673211"	"larynx"	6.2e-25	5.912423371	"dbEST"
"Hs.702472"	"larynx"	5.14e-25	6.656518931	"dbEST"
"Hs.631492"	"larynx"	1.83e-25	4.09278625	"dbEST"
"Hs.653186"	"larynx"	3.07e-26	6.391576339	"dbEST"
"Hs.513126"	"larynx"	1.9e-26	6.639544669	"dbEST"
"Hs.191705"	"larynx"	1.14e-29	7.021824552	"dbEST"
"Hs.283014"	"larynx"	5.83e-30	5.574106541	"dbEST"
"Hs.435004"	"larynx"	3.29e-30	6.510909638	"dbEST"
"Hs.86543"	"larynx"	2.49e-31	5.239426876	"dbEST"
"Hs.244569"	"larynx"	1.22e-34	6.05462219	"dbEST"
"Hs.241517"	"larynx"	9.09e-36	6.981842066	"dbEST"
"Hs.500775"	"larynx"	3.43e-36	4.634946921	"dbEST"
"Hs.572744"	"larynx"	9.38e-38	7.002810477	"dbEST"
"Hs.676022"	"larynx"	9.38e-38	7.063387323	"dbEST"
"Hs.592737"	"larynx"	1.72e-43	6.746631972	"dbEST"
"Hs.112341"	"larynx"	1.33e-44	5.734843761	"dbEST"
"Hs.226268"	"larynx"	6.51e-45	6.771800024	"dbEST"
"Hs.508480"	"larynx"	2.34e-48	6.753459325	"dbEST"
"Hs.593176"	"larynx"	4.06e-50	6.880682654	"dbEST"
"Hs.55205"	"larynx"	8.73e-51	7.036742674	"dbEST"
"Hs.593163"	"larynx"	5.74e-53	7.008902954	"dbEST"
"Hs.505735"	"larynx"	1.76e-54	4.511901599	"dbEST"
"Hs.709234"	"larynx"	5.83e-57	6.544213993	"dbEST"
"Hs.369039"	"larynx"	2.85e-58	6.337778199	"dbEST"
"Hs.657716"	"larynx"	1.38e-58	7.069799521	"dbEST"
"Hs.535486"	"larynx"	8.27e-61	7.040780963	"dbEST"
"Hs.29464"	"larynx"	1.02e-67	6.84232556	"dbEST"
"Hs.479808"	"larynx"	1.7e-69	5.838214927	"dbEST"
"Hs.430733"	"larynx"	2.72e-71	6.954939905	"dbEST"
"Hs.558865"	"larynx"	4.53e-75	5.917584581	"dbEST"
"Hs.718828"	"larynx"	1.69e-87	6.836976568	"dbEST"
"Hs.73965"	"larynx"	9.99e-90	7.028044286	"dbEST"
"Hs.708950"	"larynx"	3.25e-105	6.110205894	"dbEST"
"Hs.433529"	"larynx"	6.07e-107	6.209802157	"dbEST"
"Hs.443735"	"larynx"	1.21e-115	7.047855187	"dbEST"
"Hs.2785"	"larynx"	3.92e-167	4.560576121	"dbEST"
"Hs.475348"	"larynx"	1.25e-173	7.050239525	"dbEST"
"Hs.631731"	"larynx"	2.19e-186	6.442850878	"dbEST"
"Hs.531111"	"larynx"	1.37e-192	7.050606957	"dbEST"
"Hs.381061"	"larynx"	6.03e-203	6.220482461	"dbEST"
"Hs.433845"	"larynx"	1.21e-227	4.654481795	"dbEST"
"Hs.408153"	"larynx"	2.76e-287	6.195800111	"dbEST"
"Hs.626362"	"larynx"	2.26e-299	4.447042139	"dbEST"
