"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.159006"	"lymph node"	7.5e-10	5.373486653	"dbEST"
"Hs.304249"	"lymph node"	5.29e-10	4.652450989	"dbEST"
"Hs.292925"	"lymph node"	3.09e-10	4.969406734	"dbEST"
"Hs.606916"	"lymph node"	2.93e-10	5.722237428	"dbEST"
"Hs.367900"	"lymph node"	1.45e-10	4.353900318	"dbEST"
"Hs.631991"	"lymph node"	1.1e-10	4.245197435	"dbEST"
"Hs.120591"	"lymph node"	9.66e-11	5.342765273	"dbEST"
"Hs.655217"	"lymph node"	9.58e-11	4.205672284	"dbEST"
"Hs.728823"	"lymph node"	9.45e-11	6.50067295	"dbEST"
"Hs.592804"	"lymph node"	7.69e-11	5.323054425	"dbEST"
"Hs.136235"	"lymph node"	5.53e-11	5.259695516	"dbEST"
"Hs.652307"	"lymph node"	5.02e-11	4.582852576	"dbEST"
"Hs.472860"	"lymph node"	3.07e-11	4.060874851	"dbEST"
"Hs.490765"	"lymph node"	2.66e-11	4.40958509	"dbEST"
"Hs.631765"	"lymph node"	2.17e-11	6.099822587	"dbEST"
"Hs.440384"	"lymph node"	1.95e-11	5.274158829	"dbEST"
"Hs.292549"	"lymph node"	1.93e-11	5.000573806	"dbEST"
"Hs.507475"	"lymph node"	8.54e-12	4.228595968	"dbEST"
"Hs.478868"	"lymph node"	4.26e-12	4.955124554	"dbEST"
"Hs.476525"	"lymph node"	3.36e-12	4.957851911	"dbEST"
"Hs.498317"	"lymph node"	3.07e-12	4.391698912	"dbEST"
"Hs.463677"	"lymph node"	2.08e-12	6.082136696	"dbEST"
"Hs.471675"	"lymph node"	1.98e-12	4.036660307	"dbEST"
"Hs.233552"	"lymph node"	1.84e-12	5.126511439	"dbEST"
"Hs.121028"	"lymph node"	1.8e-12	4.719128236	"dbEST"
"Hs.658033"	"lymph node"	1.77e-12	5.067616787	"dbEST"
"Hs.34012"	"lymph node"	1.55e-12	6.366495065	"dbEST"
"Hs.434890"	"lymph node"	1.32e-12	4.933277752	"dbEST"
"Hs.369091"	"lymph node"	1.1e-12	5.015616592	"dbEST"
"Hs.528703"	"lymph node"	9.78e-13	4.590692533	"dbEST"
"Hs.88417"	"lymph node"	5.47e-13	5.034884149	"dbEST"
"Hs.427236"	"lymph node"	3.58e-13	4.098095624	"dbEST"
"Hs.266175"	"lymph node"	2.81e-13	5.373228637	"dbEST"
"Hs.702961"	"lymph node"	2.65e-13	6.18177875	"dbEST"
"Hs.654567"	"lymph node"	2.46e-13	5.833782589	"dbEST"
"Hs.631951"	"lymph node"	2.02e-13	4.682512496	"dbEST"
"Hs.367437"	"lymph node"	1.74e-13	4.007337954	"dbEST"
"Hs.371899"	"lymph node"	1.56e-13	7.041354967	"dbEST"
"Hs.656692"	"lymph node"	1.56e-13	6.20433873	"dbEST"
"Hs.489448"	"lymph node"	1.25e-13	4.055519431	"dbEST"
"Hs.471514"	"lymph node"	1.14e-13	4.77426918	"dbEST"
"Hs.593373"	"lymph node"	1.06e-13	4.676044042	"dbEST"
"Hs.437941"	"lymph node"	3.49e-14	5.327030828	"dbEST"
"Hs.118958"	"lymph node"	3.41e-14	4.527065105	"dbEST"
"Hs.569831"	"lymph node"	2.59e-14	5.030421841	"dbEST"
"Hs.631789"	"lymph node"	2.55e-14	5.573872055	"dbEST"
"Hs.386939"	"lymph node"	2.23e-14	4.217825935	"dbEST"
"Hs.495473"	"lymph node"	1.85e-14	4.401404668	"dbEST"
"Hs.522500"	"lymph node"	1.59e-14	4.042219013	"dbEST"
"Hs.527980"	"lymph node"	1.41e-14	4.367796704	"dbEST"
"Hs.662923"	"lymph node"	1.33e-14	6.73220816	"dbEST"
"Hs.521092"	"lymph node"	1.28e-14	5.821430041	"dbEST"
"Hs.356501"	"lymph node"	1.27e-14	4.347183598	"dbEST"
"Hs.594773"	"lymph node"	1.26e-14	4.569296981	"dbEST"
"Hs.725959"	"lymph node"	1.23e-14	4.234615138	"dbEST"
"Hs.153563"	"lymph node"	8.94e-15	4.375839457	"dbEST"
"Hs.12144"	"lymph node"	7.99e-15	4.956918778	"dbEST"
"Hs.333297"	"lymph node"	6.71e-15	5.428881657	"dbEST"
"Hs.728829"	"lymph node"	6.34e-15	4.115485229	"dbEST"
"Hs.632485"	"lymph node"	4.31e-15	5.794977492	"dbEST"
"Hs.203099"	"lymph node"	3.96e-15	5.119895171	"dbEST"
"Hs.152385"	"lymph node"	3.39e-15	4.411246163	"dbEST"
"Hs.50915"	"lymph node"	2.91e-15	5.212703323	"dbEST"
"Hs.59236"	"lymph node"	2.78e-15	4.014343858	"dbEST"
"Hs.509718"	"lymph node"	2.21e-15	5.755673975	"dbEST"
"Hs.446146"	"lymph node"	6.78e-16	4.32380868	"dbEST"
"Hs.713650"	"lymph node"	6.2e-16	5.773644676	"dbEST"
"Hs.140309"	"lymph node"	4.72e-16	4.9002721	"dbEST"
"Hs.569649"	"lymph node"	4.03e-16	6.061565623	"dbEST"
"Hs.432562"	"lymph node"	3.4e-16	4.964882148	"dbEST"
"Hs.1690"	"lymph node"	2.9e-16	4.911707769	"dbEST"
"Hs.443875"	"lymph node"	1.57e-16	5.361965488	"dbEST"
"Hs.334019"	"lymph node"	9.31e-17	6.463071159	"dbEST"
"Hs.126714"	"lymph node"	6.5e-17	6.746208091	"dbEST"
"Hs.585745"	"lymph node"	2.1e-17	4.534277851	"dbEST"
"Hs.444213"	"lymph node"	8.78e-18	5.166458772	"dbEST"
"Hs.656112"	"lymph node"	8.52e-18	5.812191825	"dbEST"
"Hs.463041"	"lymph node"	8.36e-18	4.646312214	"dbEST"
"Hs.437043"	"lymph node"	4.62e-18	4.264630831	"dbEST"
"Hs.592254"	"lymph node"	2.51e-18	5.087340303	"dbEST"
"Hs.432706"	"lymph node"	1.81e-18	4.75373067	"dbEST"
"Hs.571656"	"lymph node"	1.74e-18	7.071195747	"dbEST"
"Hs.415950"	"lymph node"	1.04e-18	4.992936542	"dbEST"
"Hs.565725"	"lymph node"	9.46e-19	5.521463258	"dbEST"
"Hs.463165"	"lymph node"	3.85e-19	5.04388854	"dbEST"
"Hs.435736"	"lymph node"	1.62e-19	6.294930638	"dbEST"
"Hs.120260"	"lymph node"	1.6e-19	7.072427502	"dbEST"
"Hs.703542"	"lymph node"	1.6e-19	7.072427502	"dbEST"
"Hs.591127"	"lymph node"	1.47e-19	6.671209516	"dbEST"
"Hs.480400"	"lymph node"	6.37e-20	5.924440337	"dbEST"
"Hs.726323"	"lymph node"	2.38e-20	5.052782796	"dbEST"
"Hs.547436"	"lymph node"	1.57e-20	6.633692985	"dbEST"
"Hs.88297"	"lymph node"	1.55e-20	5.362965258	"dbEST"
"Hs.369123"	"lymph node"	1.33e-20	5.439488789	"dbEST"
"Hs.675625"	"lymph node"	1.22e-20	6.089199852	"dbEST"
"Hs.653263"	"lymph node"	3.62e-21	5.863014698	"dbEST"
"Hs.407918"	"lymph node"	2.48e-21	5.587175547	"dbEST"
"Hs.438315"	"lymph node"	2.11e-21	7.072427502	"dbEST"
"Hs.111377"	"lymph node"	1.69e-21	4.271946138	"dbEST"
"Hs.515247"	"lymph node"	7.65e-22	5.829873811	"dbEST"
"Hs.143674"	"lymph node"	3.89e-22	5.58398437	"dbEST"
"Hs.87205"	"lymph node"	3.35e-22	6.622177966	"dbEST"
"Hs.78019"	"lymph node"	7.39e-23	4.420374655	"dbEST"
"Hs.632346"	"lymph node"	2.21e-23	5.30050217	"dbEST"
"Hs.4988"	"lymph node"	5.65e-24	4.219376087	"dbEST"
"Hs.113916"	"lymph node"	4.63e-24	5.574841542	"dbEST"
"Hs.535972"	"lymph node"	3.66e-24	5.724235492	"dbEST"
"Hs.73037"	"lymph node"	2.48e-24	6.971472903	"dbEST"
"Hs.460355"	"lymph node"	1.62e-24	5.610268002	"dbEST"
"Hs.132599"	"lymph node"	1.4e-24	5.846319842	"dbEST"
"Hs.434286"	"lymph node"	1.26e-24	4.917218158	"dbEST"
"Hs.444414"	"lymph node"	1.19e-24	6.552783847	"dbEST"
"Hs.475525"	"lymph node"	7.38e-25	4.8037985	"dbEST"
"Hs.370549"	"lymph node"	6.59e-26	6.08261003	"dbEST"
"Hs.500466"	"lymph node"	5.42e-26	4.317199557	"dbEST"
"Hs.371680"	"lymph node"	2.74e-26	5.6576602	"dbEST"
"Hs.659147"	"lymph node"	5.74e-27	5.385493467	"dbEST"
"Hs.292449"	"lymph node"	1.51e-27	6.170913858	"dbEST"
"Hs.205572"	"lymph node"	7.18e-29	5.643375306	"dbEST"
"Hs.715778"	"lymph node"	4.66e-29	4.897514807	"dbEST"
"Hs.435949"	"lymph node"	3.08e-29	4.854440383	"dbEST"
"Hs.127897"	"lymph node"	8.55e-30	5.712740905	"dbEST"
"Hs.292356"	"lymph node"	4.71e-30	4.377180886	"dbEST"
"Hs.654464"	"lymph node"	4.01e-31	6.764544962	"dbEST"
"Hs.701991"	"lymph node"	8.36e-33	6.038599422	"dbEST"
"Hs.509447"	"lymph node"	2.13e-34	5.941717141	"dbEST"
"Hs.89499"	"lymph node"	7.06e-36	5.960143494	"dbEST"
"Hs.59332"	"lymph node"	2.81e-36	5.995356313	"dbEST"
"Hs.377155"	"lymph node"	7.01e-37	4.349351484	"dbEST"
"Hs.128067"	"lymph node"	6.41e-38	4.422033096	"dbEST"
"Hs.129195"	"lymph node"	4.88e-39	6.231361263	"dbEST"
"Hs.371282"	"lymph node"	8.79e-40	5.319655865	"dbEST"
"Hs.189409"	"lymph node"	1.85e-40	5.963643625	"dbEST"
"Hs.120551"	"lymph node"	1.18e-40	6.881094034	"dbEST"
"Hs.45719"	"lymph node"	6.68e-42	5.249219454	"dbEST"
"Hs.631814"	"lymph node"	1.19e-43	6.484855806	"dbEST"
"Hs.494895"	"lymph node"	1.53e-44	4.870906519	"dbEST"
"Hs.258855"	"lymph node"	1.11e-44	6.193417315	"dbEST"
"Hs.207459"	"lymph node"	8.17e-45	5.089487573	"dbEST"
"Hs.518451"	"lymph node"	2.42e-45	6.273772012	"dbEST"
"Hs.269764"	"lymph node"	3.14e-46	6.738017389	"dbEST"
"Hs.79361"	"lymph node"	4.23e-53	4.747748474	"dbEST"
"Hs.202672"	"lymph node"	1.98e-57	6.245786521	"dbEST"
"Hs.647047"	"lymph node"	8.28e-58	5.304373036	"dbEST"
"Hs.445898"	"lymph node"	6.7e-59	6.486106564	"dbEST"
"Hs.712553"	"lymph node"	4.66e-61	5.28557456	"dbEST"
"Hs.477879"	"lymph node"	1.32e-62	5.845426951	"dbEST"
"Hs.654420"	"lymph node"	1.14e-63	6.109531674	"dbEST"
"Hs.473893"	"lymph node"	7.78e-64	5.24775569	"dbEST"
"Hs.388927"	"lymph node"	1.78e-65	4.40881828	"dbEST"
"Hs.18166"	"lymph node"	1.66e-65	6.626471695	"dbEST"
"Hs.163776"	"lymph node"	1.68e-70	5.944179327	"dbEST"
"Hs.445757"	"lymph node"	1.75e-71	6.660912483	"dbEST"
"Hs.310456"	"lymph node"	1.76e-72	6.70740469	"dbEST"
"Hs.370603"	"lymph node"	1.08e-72	6.689715731	"dbEST"
"Hs.113876"	"lymph node"	1.71e-77	6.589028785	"dbEST"
"Hs.601911"	"lymph node"	1.89e-78	6.255921701	"dbEST"
"Hs.589924"	"lymph node"	2.55e-86	6.195733557	"dbEST"
"Hs.126365"	"lymph node"	1.94e-93	6.149978485	"dbEST"
"Hs.513870"	"lymph node"	8.84e-127	6.525921005	"dbEST"
"Hs.479384"	"lymph node"	1.08e-130	6.869360627	"dbEST"
"Hs.262886"	"lymph node"	4.21e-236	6.535414307	"dbEST"
"Hs.201688"	"lymph node"	0.9876	NA	"TiSGeD"
"Hs.278694"	"lymph node"	0.9555	NA	"TiSGeD"
"Hs.57907"	"lymph node"	0.9796	NA	"TiSGeD"
