"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.42091"	"pancreas"	0.9774	NA	"TiSGeD"
"Hs.423598"	"pancreas"	1	NA	"TiSGeD"
"Hs.434715"	"pancreas"	0.9379	NA	"TiSGeD"
"Hs.437846"	"pancreas"	1	NA	"TiSGeD"
"Hs.443005"	"pancreas"	0.9925	NA	"TiSGeD"
"Hs.444414"	"pancreas"	0.9036	NA	"TiSGeD"
"Hs.445015"	"pancreas"	0.9959	NA	"TiSGeD"
"Hs.445555"	"pancreas"	0.9995	NA	"TiSGeD"
"Hs.446350"	"pancreas"	1	NA	"TiSGeD"
"Hs.449281"	"pancreas"	1	NA	"TiSGeD"
"Hs.458425"	"pancreas"	0.9834	NA	"TiSGeD"
"Hs.467304"	"pancreas"	0.9132	NA	"TiSGeD"
"Hs.46835"	"pancreas"	0.9981	NA	"TiSGeD"
"Hs.468908"	"pancreas"	0.9656	NA	"TiSGeD"
"Hs.477891"	"pancreas"	1	NA	"TiSGeD"
"Hs.485158"	"pancreas"	0.9512	NA	"TiSGeD"
"Hs.489786"	"pancreas"	0.9847	NA	"TiSGeD"
"Hs.490038"	"pancreas"	1	NA	"TiSGeD"
"Hs.49407"	"pancreas"	1	NA	"TiSGeD"
"Hs.501135"	"pancreas"	1	NA	"TiSGeD"
"Hs.502328"	"pancreas"	0.9632	NA	"TiSGeD"
"Hs.504315"	"pancreas"	0.9351	NA	"TiSGeD"
"Hs.516090"	"pancreas"	0.9946	NA	"TiSGeD"
"Hs.516494"	"pancreas"	1	NA	"TiSGeD"
"Hs.519880"	"pancreas"	0.9844	NA	"TiSGeD"
"Hs.524464"	"pancreas"	0.9352	NA	"TiSGeD"
"Hs.526464"	"pancreas"	0.9742	NA	"TiSGeD"
"Hs.5302"	"pancreas"	0.9792	NA	"TiSGeD"
"Hs.530940"	"pancreas"	0.9901	NA	"TiSGeD"
"Hs.531719"	"pancreas"	0.9601	NA	"TiSGeD"
"Hs.531776"	"pancreas"	0.9204	NA	"TiSGeD"
"Hs.533258"	"pancreas"	1	NA	"TiSGeD"
"Hs.534347"	"pancreas"	0.9405	NA	"TiSGeD"
"Hs.535845"	"pancreas"	0.9622	NA	"TiSGeD"
"Hs.53985"	"pancreas"	1	NA	"TiSGeD"
"Hs.54470"	"pancreas"	0.9118	NA	"TiSGeD"
"Hs.546627"	"pancreas"	0.901	NA	"TiSGeD"
"Hs.558368"	"pancreas"	1	NA	"TiSGeD"
"Hs.567260"	"pancreas"	0.982	NA	"TiSGeD"
"Hs.567312"	"pancreas"	0.9999	NA	"TiSGeD"
"Hs.56876"	"pancreas"	0.9914	NA	"TiSGeD"
"Hs.57697"	"pancreas"	0.9554	NA	"TiSGeD"
"Hs.584797"	"pancreas"	0.9967	NA	"TiSGeD"
"Hs.584858"	"pancreas"	0.9984	NA	"TiSGeD"
"Hs.587325"	"pancreas"	0.918	NA	"TiSGeD"
"Hs.591169"	"pancreas"	1	NA	"TiSGeD"
"Hs.591853"	"pancreas"	0.9934	NA	"TiSGeD"
"Hs.591983"	"pancreas"	0.9218	NA	"TiSGeD"
"Hs.592068"	"pancreas"	0.9991	NA	"TiSGeD"
"Hs.592109"	"pancreas"	0.9748	NA	"TiSGeD"
"Hs.597323"	"pancreas"	0.9925	NA	"TiSGeD"
"Hs.610926"	"pancreas"	1	NA	"TiSGeD"
"Hs.621460"	"pancreas"	0.9847	NA	"TiSGeD"
"Hs.631866"	"pancreas"	1	NA	"TiSGeD"
"Hs.631869"	"pancreas"	1	NA	"TiSGeD"
"Hs.632211"	"pancreas"	1	NA	"TiSGeD"
"Hs.632346"	"pancreas"	0.9877	NA	"TiSGeD"
"Hs.647182"	"pancreas"	0.9998	NA	"TiSGeD"
"Hs.647971"	"pancreas"	0.9064	NA	"TiSGeD"
"Hs.648124"	"pancreas"	1	NA	"TiSGeD"
"Hs.654361"	"pancreas"	1	NA	"TiSGeD"
"Hs.654364"	"pancreas"	0.9935	NA	"TiSGeD"
"Hs.654503"	"pancreas"	0.9393	NA	"TiSGeD"
"Hs.654513"	"pancreas"	0.9999	NA	"TiSGeD"
"Hs.654546"	"pancreas"	1	NA	"TiSGeD"
"Hs.654571"	"pancreas"	0.9977	NA	"TiSGeD"
"Hs.654697"	"pancreas"	0.9561	NA	"TiSGeD"
"Hs.656214"	"pancreas"	0.9724	NA	"TiSGeD"
"Hs.659862"	"pancreas"	0.9271	NA	"TiSGeD"
"Hs.659873"	"pancreas"	0.9997	NA	"TiSGeD"
"Hs.659995"	"pancreas"	0.9985	NA	"TiSGeD"
"Hs.661104"	"pancreas"	0.9847	NA	"TiSGeD"
"Hs.66581"	"pancreas"	0.9993	NA	"TiSGeD"
"Hs.700779"	"pancreas"	0.9999	NA	"TiSGeD"
"Hs.708950"	"pancreas"	0.9993	NA	"TiSGeD"
"Hs.713641"	"pancreas"	1	NA	"TiSGeD"
"Hs.714219"	"pancreas"	0.9379	NA	"TiSGeD"
"Hs.716255"	"pancreas"	0.9967	NA	"TiSGeD"
"Hs.720770"	"pancreas"	0.9232	NA	"TiSGeD"
"Hs.726122"	"pancreas"	0.9261	NA	"TiSGeD"
"Hs.728752"	"pancreas"	1	NA	"TiSGeD"
"Hs.728780"	"pancreas"	0.9999	NA	"TiSGeD"
"Hs.72901"	"pancreas"	1	NA	"TiSGeD"
"Hs.72910"	"pancreas"	1	NA	"TiSGeD"
"Hs.73923"	"pancreas"	1	NA	"TiSGeD"
"Hs.78224"	"pancreas"	0.9116	NA	"TiSGeD"
"Hs.78977"	"pancreas"	0.9658	NA	"TiSGeD"
"Hs.79064"	"pancreas"	0.9419	NA	"TiSGeD"
"Hs.799"	"pancreas"	0.9019	NA	"TiSGeD"
"Hs.84905"	"pancreas"	0.9751	NA	"TiSGeD"
"Hs.93177"	"pancreas"	0.9983	NA	"TiSGeD"
"Hs.95582"	"pancreas"	0.9521	NA	"TiSGeD"
"Hs.98848"	"pancreas"	0.9865	NA	"TiSGeD"
"Hs.992"	"pancreas"	1	NA	"TiSGeD"
