"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.515104"	"blood"	1.81e-18	4.023193714	"dbEST"
"Hs.3003"	"blood"	6.48e-19	4.042849983	"dbEST"
"Hs.612537"	"blood"	5.45e-19	7.072427502	"dbEST"
"Hs.370950"	"blood"	5.1e-19	5.057069708	"dbEST"
"Hs.688335"	"blood"	3.34e-19	5.793852259	"dbEST"
"Hs.310333"	"blood"	2.47e-19	5.30763929	"dbEST"
"Hs.98564"	"blood"	2.2e-19	4.188200891	"dbEST"
"Hs.655652"	"blood"	4.68e-20	5.296432086	"dbEST"
"Hs.655512"	"blood"	2.62e-20	6.631001788	"dbEST"
"Hs.10306"	"blood"	2.57e-20	5.30521022	"dbEST"
"Hs.403857"	"blood"	3.24e-21	4.093660157	"dbEST"
"Hs.337242"	"blood"	2.68e-21	4.354319872	"dbEST"
"Hs.726559"	"blood"	9.87e-22	4.0583118	"dbEST"
"Hs.478067"	"blood"	1.25e-22	4.434435728	"dbEST"
"Hs.99491"	"blood"	3.62e-23	4.575817965	"dbEST"
"Hs.611432"	"blood"	3.48e-23	5.372013824	"dbEST"
"Hs.655210"	"blood"	1.2e-24	4.83883321	"dbEST"
"Hs.143212"	"blood"	1.07e-24	5.524462748	"dbEST"
"Hs.401013"	"blood"	1.58e-25	4.0299477	"dbEST"
"Hs.534648"	"blood"	7.55e-26	4.723108928	"dbEST"
"Hs.662006"	"blood"	4.78e-26	4.016211421	"dbEST"
"Hs.654563"	"blood"	5.39e-28	4.911449205	"dbEST"
"Hs.663472"	"blood"	5.32e-28	5.383476589	"dbEST"
"Hs.272409"	"blood"	2.97e-29	7.038620172	"dbEST"
"Hs.372679"	"blood"	2.76e-29	4.474349001	"dbEST"
"Hs.595133"	"blood"	9.27e-30	4.596982985	"dbEST"
"Hs.136979"	"blood"	1.61e-30	4.076735594	"dbEST"
"Hs.89679"	"blood"	1.3e-30	7.072427502	"dbEST"
"Hs.655293"	"blood"	6.16e-31	5.724568234	"dbEST"
"Hs.306242"	"blood"	4.73e-31	4.391091041	"dbEST"
"Hs.353181"	"blood"	1.56e-32	5.83776793	"dbEST"
"Hs.251526"	"blood"	1.5e-32	7.03641571	"dbEST"
"Hs.143929"	"blood"	1.06e-33	6.210920472	"dbEST"
"Hs.6891"	"blood"	1.98e-35	6.720347033	"dbEST"
"Hs.293842"	"blood"	1.01e-35	4.805796157	"dbEST"
"Hs.2006"	"blood"	1.37e-36	4.135308414	"dbEST"
"Hs.458425"	"blood"	2.23e-37	6.42824658	"dbEST"
"Hs.654470"	"blood"	1.41e-37	4.111397402	"dbEST"
"Hs.660816"	"blood"	2.94e-38	6.312609711	"dbEST"
"Hs.654536"	"blood"	4.85e-39	5.276938884	"dbEST"
"Hs.352642"	"blood"	3.57e-40	4.275271279	"dbEST"
"Hs.591014"	"blood"	1.31e-40	4.451617079	"dbEST"
"Hs.631550"	"blood"	6.69e-42	4.210186497	"dbEST"
"Hs.655801"	"blood"	5.98e-42	5.079733398	"dbEST"
"Hs.513726"	"blood"	4.31e-42	6.46147829	"dbEST"
"Hs.591607"	"blood"	3.84e-43	6.097498237	"dbEST"
"Hs.36972"	"blood"	9.09e-47	6.312124036	"dbEST"
"Hs.531807"	"blood"	4.08e-51	5.869232023	"dbEST"
"Hs.5509"	"blood"	1.83e-61	5.761911405	"dbEST"
"Hs.131226"	"blood"	2.03e-66	5.87745722	"dbEST"
"Hs.503093"	"blood"	1.36e-68	5.026221469	"dbEST"
"Hs.529984"	"blood"	2.5e-73	4.687337741	"dbEST"
"Hs.559459"	"blood"	1.82e-73	5.708965756	"dbEST"
"Hs.1183"	"blood"	1.71e-74	6.747258983	"dbEST"
"Hs.643030"	"blood"	6.41e-83	5.721013874	"dbEST"
"Hs.75703"	"blood"	3.68e-85	6.814543308	"dbEST"
"Hs.699280"	"blood"	9.08e-86	6.905999627	"dbEST"
"Hs.594481"	"blood"	3.48e-88	4.056133164	"dbEST"
"Hs.473583"	"blood"	8.4e-93	4.138955196	"dbEST"
"Hs.293130"	"blood"	1.03e-97	6.650740976	"dbEST"
"Hs.661942"	"blood"	8.36e-105	5.541811309	"dbEST"
"Hs.208854"	"blood"	1.27e-111	6.590613029	"dbEST"
"Hs.25292"	"blood"	4.07e-125	4.510083818	"dbEST"
"Hs.99855"	"blood"	4.2e-152	7.06109023	"dbEST"
"Hs.587558"	"blood"	6.68e-182	6.883658102	"dbEST"
"Hs.846"	"blood"	9.89e-198	7.051194969	"dbEST"
"Hs.728756"	"blood"	2.68e-247	5.610635712	"dbEST"
"Hs.726356"	"blood"	1.82e-254	6.968321808	"dbEST"
"Hs.194778"	"blood"	1.37e-258	7.047036047	"dbEST"
"Hs.694258"	"blood"	8.84e-270	6.660599198	"dbEST"
"Hs.46423"	"blood"	0	4.21612275	"dbEST"
"Hs.23118"	"blood"	0	6.776166821	"dbEST"
"Hs.297413"	"blood"	0	5.151518546	"dbEST"
"Hs.370858"	"blood"	0	6.841628381	"dbEST"
