"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.662115"	"placenta"	5.49e-15	7.062862517	"dbEST"
"Hs.656505"	"placenta"	2.51e-15	5.982121874	"dbEST"
"Hs.433492"	"placenta"	2.11e-15	4.939941376	"dbEST"
"Hs.658356"	"placenta"	1.62e-15	6.270645486	"dbEST"
"Hs.671084"	"placenta"	1.62e-15	6.905360583	"dbEST"
"Hs.567915"	"placenta"	6.19e-16	4.385671706	"dbEST"
"Hs.6217"	"placenta"	5.29e-16	4.394390915	"dbEST"
"Hs.656747"	"placenta"	4.75e-16	7.072427502	"dbEST"
"Hs.702236"	"placenta"	4.75e-16	7.072427502	"dbEST"
"Hs.727932"	"placenta"	4.75e-16	7.072427502	"dbEST"
"Hs.561679"	"placenta"	4.38e-16	5.942225523	"dbEST"
"Hs.568471"	"placenta"	3.88e-16	6.587218243	"dbEST"
"Hs.601545"	"placenta"	3.88e-16	6.947390111	"dbEST"
"Hs.381715"	"placenta"	3.16e-16	4.787262917	"dbEST"
"Hs.728204"	"placenta"	9.26e-17	4.567776253	"dbEST"
"Hs.23671"	"placenta"	8.25e-17	6.959200755	"dbEST"
"Hs.482233"	"placenta"	7.14e-17	4.766570351	"dbEST"
"Hs.632772"	"placenta"	5.3e-17	4.089316494	"dbEST"
"Hs.64746"	"placenta"	5.25e-17	5.429133693	"dbEST"
"Hs.709767"	"placenta"	5.14e-17	4.413733107	"dbEST"
"Hs.657669"	"placenta"	1.92e-17	7.072427502	"dbEST"
"Hs.705244"	"placenta"	1.92e-17	7.072427502	"dbEST"
"Hs.560477"	"placenta"	1.05e-17	7.017738178	"dbEST"
"Hs.657734"	"placenta"	6.64e-18	5.539472982	"dbEST"
"Hs.487479"	"placenta"	5.58e-18	4.51452275	"dbEST"
"Hs.697982"	"placenta"	4.72e-18	4.547728708	"dbEST"
"Hs.655356"	"placenta"	3.04e-18	6.790585401	"dbEST"
"Hs.659014"	"placenta"	3.04e-18	6.842132382	"dbEST"
"Hs.293917"	"placenta"	2.77e-18	5.139524184	"dbEST"
"Hs.28704"	"placenta"	7.78e-19	7.072427502	"dbEST"
"Hs.659210"	"placenta"	7.78e-19	7.072427502	"dbEST"
"Hs.709940"	"placenta"	7.78e-19	7.072427502	"dbEST"
"Hs.167595"	"placenta"	7.48e-19	6.736301761	"dbEST"
"Hs.656025"	"placenta"	5e-19	5.002038936	"dbEST"
"Hs.28540"	"placenta"	3.84e-19	4.271042919	"dbEST"
"Hs.595318"	"placenta"	3.01e-19	5.401658338	"dbEST"
"Hs.43879"	"placenta"	9.63e-20	6.806105335	"dbEST"
"Hs.656768"	"placenta"	3.15e-20	7.072427502	"dbEST"
"Hs.713413"	"placenta"	1.07e-20	6.845198191	"dbEST"
"Hs.701117"	"placenta"	8.01e-21	5.269440778	"dbEST"
"Hs.685985"	"placenta"	5.53e-21	6.832200351	"dbEST"
"Hs.134194"	"placenta"	4.23e-21	4.622559421	"dbEST"
"Hs.656897"	"placenta"	1.27e-21	7.072427502	"dbEST"
"Hs.479669"	"placenta"	1.22e-21	5.215078907	"dbEST"
"Hs.23632"	"placenta"	8.42e-22	6.627557413	"dbEST"
"Hs.24553"	"placenta"	8.04e-22	4.076275926	"dbEST"
"Hs.66"	"placenta"	5.23e-22	4.819776962	"dbEST"
"Hs.522803"	"placenta"	4.93e-22	6.423977643	"dbEST"
"Hs.728895"	"placenta"	4.77e-22	6.947845279	"dbEST"
"Hs.244723"	"placenta"	1.85e-22	5.005755055	"dbEST"
"Hs.652389"	"placenta"	1.47e-22	4.737996479	"dbEST"
"Hs.667315"	"placenta"	5.15e-23	7.072427502	"dbEST"
"Hs.656801"	"placenta"	4.98e-23	5.358789304	"dbEST"
"Hs.98288"	"placenta"	3.05e-23	5.558026962	"dbEST"
"Hs.529729"	"placenta"	2.86e-23	6.504318065	"dbEST"
"Hs.529180"	"placenta"	4.74e-24	4.47956986	"dbEST"
"Hs.296310"	"placenta"	3.17e-24	4.589659615	"dbEST"
"Hs.655273"	"placenta"	1.71e-24	4.266666664	"dbEST"
"Hs.102471"	"placenta"	1.64e-24	4.555836581	"dbEST"
"Hs.28346"	"placenta"	9.63e-25	6.652733314	"dbEST"
"Hs.143545"	"placenta"	4.42e-25	5.718363523	"dbEST"
"Hs.504540"	"placenta"	2.67e-25	6.926701178	"dbEST"
"Hs.118727"	"placenta"	8.8e-26	4.368279175	"dbEST"
"Hs.475502"	"placenta"	1.36e-26	6.176659667	"dbEST"
"Hs.490241"	"placenta"	1.1e-26	6.381969883	"dbEST"
"Hs.24321"	"placenta"	8.92e-27	6.25395915	"dbEST"
"Hs.726867"	"placenta"	3.24e-27	6.887519528	"dbEST"
"Hs.713617"	"placenta"	1.38e-27	5.558879268	"dbEST"
"Hs.655515"	"placenta"	6.92e-28	5.52459167	"dbEST"
"Hs.418506"	"placenta"	3.91e-28	5.989409561	"dbEST"
"Hs.112924"	"placenta"	1.38e-28	7.072427502	"dbEST"
"Hs.536920"	"placenta"	1.38e-28	7.072427502	"dbEST"
"Hs.160550"	"placenta"	1.13e-28	5.436106255	"dbEST"
"Hs.584654"	"placenta"	9.16e-30	6.028589372	"dbEST"
"Hs.29549"	"placenta"	2.4e-30	4.635484627	"dbEST"
"Hs.72222"	"placenta"	3.78e-31	5.092652722	"dbEST"
"Hs.678647"	"placenta"	2.26e-31	7.072427502	"dbEST"
"Hs.197043"	"placenta"	1.48e-31	4.745974105	"dbEST"
"Hs.521989"	"placenta"	1.12e-31	4.942411781	"dbEST"
"Hs.727935"	"placenta"	8.42e-32	6.051612349	"dbEST"
"Hs.556902"	"placenta"	9.13e-33	7.072427502	"dbEST"
"Hs.654384"	"placenta"	7.64e-33	6.185984857	"dbEST"
"Hs.657606"	"placenta"	6.24e-33	6.922772973	"dbEST"
"Hs.708236"	"placenta"	4.56e-33	6.960219105	"dbEST"
"Hs.496811"	"placenta"	3.85e-33	4.585141101	"dbEST"
"Hs.24236"	"placenta"	2.53e-34	6.975418357	"dbEST"
"Hs.24611"	"placenta"	1.26e-35	6.902949898	"dbEST"
"Hs.49322"	"placenta"	5.68e-36	4.876697113	"dbEST"
"Hs.592165"	"placenta"	1.7e-39	7.009782514	"dbEST"
"Hs.726094"	"placenta"	1.09e-39	5.460592938	"dbEST"
"Hs.711363"	"placenta"	9.89e-40	7.072427502	"dbEST"
"Hs.441038"	"placenta"	4.27e-40	5.560553741	"dbEST"
"Hs.517581"	"placenta"	3.47e-40	4.353513287	"dbEST"
"Hs.1376"	"placenta"	7.21e-41	4.751618496	"dbEST"
"Hs.106137"	"placenta"	6.27e-41	6.832073436	"dbEST"
"Hs.654395"	"placenta"	4.58e-41	4.923933599	"dbEST"
"Hs.515575"	"placenta"	2.47e-43	4.58643584	"dbEST"
"Hs.720304"	"placenta"	2.17e-43	6.987313488	"dbEST"
"Hs.594351"	"placenta"	2.46e-44	5.08420315	"dbEST"
"Hs.661014"	"placenta"	5.75e-47	6.96809689	"dbEST"
"Hs.709203"	"placenta"	6.56e-48	6.989772423	"dbEST"
"Hs.367725"	"placenta"	1.07e-50	4.651199369	"dbEST"
"Hs.446172"	"placenta"	6.04e-53	4.156334261	"dbEST"
"Hs.146346"	"placenta"	2.93e-53	5.583336122	"dbEST"
"Hs.516243"	"placenta"	5.82e-55	4.09474855	"dbEST"
"Hs.567356"	"placenta"	1.22e-55	6.082826153	"dbEST"
"Hs.198365"	"placenta"	2.18e-60	4.335215605	"dbEST"
"Hs.302740"	"placenta"	2.08e-60	6.779279452	"dbEST"
"Hs.407152"	"placenta"	3.3e-61	5.333101803	"dbEST"
"Hs.498586"	"placenta"	1.44e-62	4.047546326	"dbEST"
"Hs.697829"	"placenta"	2.11e-63	5.551033839	"dbEST"
"Hs.233950"	"placenta"	3.41e-64	4.942425696	"dbEST"
"Hs.466843"	"placenta"	8.89e-65	6.984243128	"dbEST"
"Hs.496843"	"placenta"	2.06e-67	6.467578966	"dbEST"
"Hs.75294"	"placenta"	1.19e-72	5.418467801	"dbEST"
"Hs.594454"	"placenta"	1.07e-74	5.576709571	"dbEST"
"Hs.106070"	"placenta"	2.18e-80	4.42622814	"dbEST"
"Hs.252820"	"placenta"	2.16e-80	5.636008648	"dbEST"
"Hs.418123"	"placenta"	3.24e-82	4.397556222	"dbEST"
"Hs.529038"	"placenta"	2.92e-83	6.132172231	"dbEST"
"Hs.406754"	"placenta"	9.54e-84	5.61214804	"dbEST"
"Hs.220844"	"placenta"	6.71e-87	5.963158988	"dbEST"
"Hs.445030"	"placenta"	2.03e-87	4.65066107	"dbEST"
"Hs.496255"	"placenta"	6.18e-91	5.490562819	"dbEST"
"Hs.519294"	"placenta"	1.57e-91	4.405190455	"dbEST"
"Hs.516578"	"placenta"	1.56e-93	5.519713698	"dbEST"
"Hs.173840"	"placenta"	6.57e-97	4.306629988	"dbEST"
"Hs.712846"	"placenta"	3.11e-98	7.027145066	"dbEST"
"Hs.481980"	"placenta"	2.44e-98	4.200986185	"dbEST"
"Hs.76206"	"placenta"	9.59e-99	5.568501723	"dbEST"
"Hs.439312"	"placenta"	5.64e-102	4.388549795	"dbEST"
"Hs.706408"	"placenta"	4.02e-106	6.988460941	"dbEST"
"Hs.641022"	"placenta"	2.79e-110	7.07136353	"dbEST"
"Hs.284255"	"placenta"	4.77e-115	6.974849712	"dbEST"
"Hs.654385"	"placenta"	2.22e-118	6.995303222	"dbEST"
"Hs.726244"	"placenta"	6.05e-120	5.604001451	"dbEST"
"Hs.386685"	"placenta"	5.39e-124	7.011964441	"dbEST"
"Hs.9029"	"placenta"	3.16e-124	5.402678422	"dbEST"
"Hs.655177"	"placenta"	7.44e-134	5.58720044	"dbEST"
"Hs.596913"	"placenta"	9.78e-141	4.321828158	"dbEST"
"Hs.446683"	"placenta"	4.98e-144	7.021059204	"dbEST"
"Hs.501452"	"placenta"	1.18e-144	6.756938212	"dbEST"
"Hs.143751"	"placenta"	4.03e-148	6.277378887	"dbEST"
"Hs.12844"	"placenta"	8.41e-151	6.66506264	"dbEST"
"Hs.657576"	"placenta"	1.35e-164	6.97092144	"dbEST"
"Hs.187284"	"placenta"	1.89e-181	6.838581917	"dbEST"
"Hs.606771"	"placenta"	7.04e-190	6.209486285	"dbEST"
"Hs.655225"	"placenta"	3.64e-198	7.071366434	"dbEST"
"Hs.728897"	"placenta"	4.41e-199	7.058344335	"dbEST"
"Hs.655287"	"placenta"	1.24e-206	7.054981615	"dbEST"
"Hs.664080"	"placenta"	8.93e-218	6.781277221	"dbEST"
"Hs.364941"	"placenta"	1.5e-221	6.899536256	"dbEST"
"Hs.24601"	"placenta"	0	5.803509953	"dbEST"
"Hs.260074"	"placenta"	0	6.990368603	"dbEST"
"Hs.29742"	"placenta"	0	7.059767943	"dbEST"
"Hs.472492"	"placenta"	0	6.554861917	"dbEST"
"Hs.496593"	"placenta"	0	6.750794865	"dbEST"
"Hs.502092"	"placenta"	0	6.894536747	"dbEST"
"Hs.512633"	"placenta"	0	6.819518557	"dbEST"
"Hs.594537"	"placenta"	0	7.062479151	"dbEST"
"Hs.616962"	"placenta"	0	6.301337445	"dbEST"
"Hs.642938"	"placenta"	0	6.971304199	"dbEST"
"Hs.643599"	"placenta"	0	7.001944228	"dbEST"
"Hs.646353"	"placenta"	0	6.655941302	"dbEST"
"Hs.647097"	"placenta"	0	5.262183322	"dbEST"
"Hs.654390"	"placenta"	0	7.066827849	"dbEST"
"Hs.654413"	"placenta"	0	7.068641289	"dbEST"
"Hs.654415"	"placenta"	0	6.993567982	"dbEST"
"Hs.654515"	"placenta"	0	6.930331799	"dbEST"
"Hs.709192"	"placenta"	0	7.068319097	"dbEST"
"Hs.709200"	"placenta"	0	7.054656807	"dbEST"
"Hs.728755"	"placenta"	0	7.071760937	"dbEST"
"Hs.728832"	"placenta"	0	6.96761417	"dbEST"
"Hs.95008"	"placenta"	0	7.053223862	"dbEST"
"Hs.145575"	"placenta"	NA	NA	"HPA"
"Hs.438231"	"placenta"	NA	NA	"HPA"
"Hs.503594"	"placenta"	NA	NA	"HPA"
"Hs.643599"	"placenta"	NA	NA	"HPA"
"Hs.647092"	"placenta"	NA	NA	"HPA"
"Hs.101745"	"placenta"	1	NA	"TiSGeD"
"Hs.106070"	"placenta"	0.957	NA	"TiSGeD"
"Hs.107527"	"placenta"	0.9434	NA	"TiSGeD"
"Hs.10784"	"placenta"	0.9486	NA	"TiSGeD"
"Hs.120855"	"placenta"	0.947	NA	"TiSGeD"
"Hs.12844"	"placenta"	0.9778	NA	"TiSGeD"
"Hs.128453"	"placenta"	0.9348	NA	"TiSGeD"
"Hs.128738"	"placenta"	0.9705	NA	"TiSGeD"
"Hs.143751"	"placenta"	0.9944	NA	"TiSGeD"
"Hs.143873"	"placenta"	0.9914	NA	"TiSGeD"
"Hs.146688"	"placenta"	0.9845	NA	"TiSGeD"
"Hs.148670"	"placenta"	0.9661	NA	"TiSGeD"
"Hs.154036"	"placenta"	0.9738	NA	"TiSGeD"
"Hs.162795"	"placenta"	0.9705	NA	"TiSGeD"
"Hs.168586"	"placenta"	0.9611	NA	"TiSGeD"
"Hs.18048"	"placenta"	0.9326	NA	"TiSGeD"
"Hs.187284"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.194236"	"placenta"	0.9476	NA	"TiSGeD"
"Hs.197043"	"placenta"	0.9817	NA	"TiSGeD"
"Hs.221597"	"placenta"	0.9032	NA	"TiSGeD"
"Hs.22785"	"placenta"	0.983	NA	"TiSGeD"
"Hs.23671"	"placenta"	0.9718	NA	"TiSGeD"
"Hs.24236"	"placenta"	0.9994	NA	"TiSGeD"
"Hs.24601"	"placenta"	0.9757	NA	"TiSGeD"
"Hs.252820"	"placenta"	0.9666	NA	"TiSGeD"
"Hs.253146"	"placenta"	0.9495	NA	"TiSGeD"
"Hs.260074"	"placenta"	0.9997	NA	"TiSGeD"
"Hs.270978"	"placenta"	0.9206	NA	"TiSGeD"
"Hs.28346"	"placenta"	0.9938	NA	"TiSGeD"
"Hs.284255"	"placenta"	1	NA	"TiSGeD"
"Hs.28540"	"placenta"	0.9881	NA	"TiSGeD"
"Hs.2962"	"placenta"	0.9636	NA	"TiSGeD"
"Hs.29742"	"placenta"	0.9957	NA	"TiSGeD"
"Hs.302740"	"placenta"	0.9159	NA	"TiSGeD"
"Hs.325960"	"placenta"	0.9223	NA	"TiSGeD"
"Hs.333509"	"placenta"	0.994	NA	"TiSGeD"
"Hs.339"	"placenta"	0.9693	NA	"TiSGeD"
"Hs.343522"	"placenta"	0.9682	NA	"TiSGeD"
"Hs.364941"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.406754"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.417962"	"placenta"	0.9099	NA	"TiSGeD"
"Hs.418506"	"placenta"	0.9996	NA	"TiSGeD"
"Hs.435735"	"placenta"	0.9531	NA	"TiSGeD"
"Hs.438862"	"placenta"	0.9304	NA	"TiSGeD"
"Hs.441038"	"placenta"	0.9961	NA	"TiSGeD"
"Hs.445030"	"placenta"	0.9335	NA	"TiSGeD"
"Hs.446683"	"placenta"	0.9985	NA	"TiSGeD"
"Hs.466148"	"placenta"	0.9679	NA	"TiSGeD"
"Hs.468675"	"placenta"	0.9535	NA	"TiSGeD"
"Hs.470457"	"placenta"	0.9178	NA	"TiSGeD"
"Hs.477887"	"placenta"	0.9366	NA	"TiSGeD"
"Hs.481980"	"placenta"	0.9525	NA	"TiSGeD"
"Hs.483784"	"placenta"	0.937	NA	"TiSGeD"
"Hs.488293"	"placenta"	0.9982	NA	"TiSGeD"
"Hs.49322"	"placenta"	0.9032	NA	"TiSGeD"
"Hs.496544"	"placenta"	0.9125	NA	"TiSGeD"
"Hs.496593"	"placenta"	0.999	NA	"TiSGeD"
"Hs.496811"	"placenta"	0.9998	NA	"TiSGeD"
"Hs.496843"	"placenta"	0.9997	NA	"TiSGeD"
"Hs.501452"	"placenta"	0.9888	NA	"TiSGeD"
"Hs.502092"	"placenta"	1	NA	"TiSGeD"
"Hs.512633"	"placenta"	0.9864	NA	"TiSGeD"
"Hs.516090"	"placenta"	0.9861	NA	"TiSGeD"
"Hs.517033"	"placenta"	0.9546	NA	"TiSGeD"
"Hs.517617"	"placenta"	0.9617	NA	"TiSGeD"
"Hs.519294"	"placenta"	0.9668	NA	"TiSGeD"
"Hs.519880"	"placenta"	0.9966	NA	"TiSGeD"
"Hs.522578"	"placenta"	0.9813	NA	"TiSGeD"
"Hs.524517"	"placenta"	0.9509	NA	"TiSGeD"
"Hs.529408"	"placenta"	0.9998	NA	"TiSGeD"
"Hs.534458"	"placenta"	0.9526	NA	"TiSGeD"
"Hs.584654"	"placenta"	0.9033	NA	"TiSGeD"
"Hs.591845"	"placenta"	0.9603	NA	"TiSGeD"
"Hs.594481"	"placenta"	0.9845	NA	"TiSGeD"
"Hs.594537"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.601077"	"placenta"	0.929	NA	"TiSGeD"
"Hs.606771"	"placenta"	0.9912	NA	"TiSGeD"
"Hs.616962"	"placenta"	0.988	NA	"TiSGeD"
"Hs.633514"	"placenta"	0.9802	NA	"TiSGeD"
"Hs.638966"	"placenta"	0.9159	NA	"TiSGeD"
"Hs.642938"	"placenta"	0.9508	NA	"TiSGeD"
"Hs.643599"	"placenta"	0.9978	NA	"TiSGeD"
"Hs.644108"	"placenta"	0.9117	NA	"TiSGeD"
"Hs.644633"	"placenta"	0.9892	NA	"TiSGeD"
"Hs.646353"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.647097"	"placenta"	0.9858	NA	"TiSGeD"
"Hs.654385"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.654390"	"placenta"	0.9945	NA	"TiSGeD"
"Hs.654413"	"placenta"	1	NA	"TiSGeD"
"Hs.654415"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.654827"	"placenta"	0.9717	NA	"TiSGeD"
"Hs.655177"	"placenta"	0.9965	NA	"TiSGeD"
"Hs.655222"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.655225"	"placenta"	1	NA	"TiSGeD"
"Hs.655753"	"placenta"	0.9961	NA	"TiSGeD"
"Hs.658118"	"placenta"	0.9998	NA	"TiSGeD"
"Hs.66"	"placenta"	0.9499	NA	"TiSGeD"
"Hs.660633"	"placenta"	0.9914	NA	"TiSGeD"
"Hs.664080"	"placenta"	0.945	NA	"TiSGeD"
"Hs.695962"	"placenta"	0.9379	NA	"TiSGeD"
"Hs.699247"	"placenta"	0.9361	NA	"TiSGeD"
"Hs.700558"	"placenta"	0.9813	NA	"TiSGeD"
"Hs.700559"	"placenta"	0.9813	NA	"TiSGeD"
"Hs.706408"	"placenta"	0.9985	NA	"TiSGeD"
"Hs.708841"	"placenta"	0.9379	NA	"TiSGeD"
"Hs.709192"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.709200"	"placenta"	1	NA	"TiSGeD"
"Hs.709203"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.720304"	"placenta"	0.9681	NA	"TiSGeD"
"Hs.726094"	"placenta"	0.9218	NA	"TiSGeD"
"Hs.726867"	"placenta"	0.9912	NA	"TiSGeD"
"Hs.728754"	"placenta"	0.9366	NA	"TiSGeD"
"Hs.728755"	"placenta"	0.9999	NA	"TiSGeD"
"Hs.728918"	"placenta"	0.9914	NA	"TiSGeD"
"Hs.73082"	"placenta"	0.9358	NA	"TiSGeD"
"Hs.75294"	"placenta"	0.9972	NA	"TiSGeD"
"Hs.78036"	"placenta"	0.9317	NA	"TiSGeD"
"Hs.79769"	"placenta"	0.9002	NA	"TiSGeD"
"Hs.82222"	"placenta"	0.9571	NA	"TiSGeD"
"Hs.89404"	"placenta"	0.9378	NA	"TiSGeD"
"Hs.95008"	"placenta"	1	NA	"TiSGeD"
"Hs.9730"	"placenta"	0.9968	NA	"TiSGeD"
"Hs.997"	"placenta"	0.9914	NA	"TiSGeD"
