"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.719893"	"liver"	3.72e-23	4.582318594	"dbEST"
"Hs.521942"	"liver"	2.57e-23	5.471758927	"dbEST"
"Hs.839"	"liver"	2.24e-23	4.64037038	"dbEST"
"Hs.474388"	"liver"	6.03e-24	5.334604905	"dbEST"
"Hs.337588"	"liver"	6.06e-25	6.025698725	"dbEST"
"Hs.12056"	"liver"	1.39e-25	6.293368272	"dbEST"
"Hs.168718"	"liver"	4.86e-26	4.672573074	"dbEST"
"Hs.1430"	"liver"	3.22e-26	5.755371866	"dbEST"
"Hs.224698"	"liver"	1.53e-27	6.066409765	"dbEST"
"Hs.144879"	"liver"	9.04e-28	5.156826362	"dbEST"
"Hs.692727"	"liver"	4.91e-28	7.072427502	"dbEST"
"Hs.108268"	"liver"	1.3e-28	5.722751439	"dbEST"
"Hs.676261"	"liver"	2.12e-29	7.072427502	"dbEST"
"Hs.462585"	"liver"	1.12e-29	4.648698695	"dbEST"
"Hs.193640"	"liver"	6.33e-30	6.655183343	"dbEST"
"Hs.201634"	"liver"	3.76e-30	5.035003324	"dbEST"
"Hs.111944"	"liver"	3.25e-30	4.237715455	"dbEST"
"Hs.201667"	"liver"	2.21e-30	6.813987872	"dbEST"
"Hs.190783"	"liver"	6.32e-31	4.992978755	"dbEST"
"Hs.75765"	"liver"	5.83e-31	4.667089845	"dbEST"
"Hs.567245"	"liver"	4.33e-31	6.285265643	"dbEST"
"Hs.522798"	"liver"	3.93e-32	7.072427502	"dbEST"
"Hs.370995"	"liver"	2.95e-32	6.859395621	"dbEST"
"Hs.504966"	"liver"	1.25e-32	6.687634085	"dbEST"
"Hs.76838"	"liver"	9.76e-33	4.008615816	"dbEST"
"Hs.283923"	"liver"	1.82e-33	7.068808549	"dbEST"
"Hs.702099"	"liver"	1.09e-33	7.050418233	"dbEST"
"Hs.117367"	"liver"	3.18e-34	6.18703403	"dbEST"
"Hs.282703"	"liver"	3.17e-34	6.96755143	"dbEST"
"Hs.118620"	"liver"	8.7e-36	7.024499521	"dbEST"
"Hs.446077"	"liver"	1.71e-36	4.879328082	"dbEST"
"Hs.443161"	"liver"	1.28e-36	4.531295569	"dbEST"
"Hs.449738"	"liver"	4.31e-38	7.0240986	"dbEST"
"Hs.654440"	"liver"	2.77e-39	6.454574575	"dbEST"
"Hs.534468"	"liver"	1.18e-39	4.412432986	"dbEST"
"Hs.82614"	"liver"	4.59e-40	5.992421201	"dbEST"
"Hs.282795"	"liver"	3.39e-41	4.601874393	"dbEST"
"Hs.655361"	"liver"	6.54e-42	6.380961726	"dbEST"
"Hs.535545"	"liver"	5.47e-42	7.055514446	"dbEST"
"Hs.391835"	"liver"	7.09e-43	5.906608072	"dbEST"
"Hs.655363"	"liver"	1.26e-45	7.070470848	"dbEST"
"Hs.167584"	"liver"	1.05e-47	5.578123531	"dbEST"
"Hs.284712"	"liver"	3.27e-48	6.096498739	"dbEST"
"Hs.99886"	"liver"	8.45e-50	5.091531643	"dbEST"
"Hs.125960"	"liver"	4.41e-50	5.688778696	"dbEST"
"Hs.2899"	"liver"	3.29e-50	5.311682098	"dbEST"
"Hs.571258"	"liver"	5.34e-52	4.435993728	"dbEST"
"Hs.532635"	"liver"	1.11e-53	5.0611164	"dbEST"
"Hs.494997"	"liver"	5.18e-54	5.662161791	"dbEST"
"Hs.331148"	"liver"	4.59e-54	6.611412412	"dbEST"
"Hs.652169"	"liver"	3.56e-54	6.156235946	"dbEST"
"Hs.445350"	"liver"	1.75e-56	5.939125556	"dbEST"
"Hs.586161"	"liver"	1.18e-57	4.619248572	"dbEST"
"Hs.285887"	"liver"	2.68e-58	6.892110715	"dbEST"
"Hs.282670"	"liver"	3.84e-64	4.581439449	"dbEST"
"Hs.194718"	"liver"	1.33e-65	4.409584767	"dbEST"
"Hs.408903"	"liver"	6.46e-66	4.541193692	"dbEST"
"Hs.73849"	"liver"	4.56e-71	5.2187366	"dbEST"
"Hs.631413"	"liver"	8.46e-74	5.912989434	"dbEST"
"Hs.209153"	"liver"	1.79e-76	6.440466445	"dbEST"
"Hs.702080"	"liver"	6.22e-77	7.001829514	"dbEST"
"Hs.648256"	"liver"	6.75e-78	6.848650131	"dbEST"
"Hs.59889"	"liver"	2.49e-85	5.386457483	"dbEST"
"Hs.632450"	"liver"	2.07e-87	6.72114808	"dbEST"
"Hs.719954"	"liver"	1.61e-90	4.297651783	"dbEST"
"Hs.183671"	"liver"	6.63e-92	4.463435163	"dbEST"
"Hs.512587"	"liver"	5.28e-92	4.965250049	"dbEST"
"Hs.250666"	"liver"	7.72e-96	4.222427631	"dbEST"
"Hs.440934"	"liver"	2e-101	4.590968947	"dbEST"
"Hs.76716"	"liver"	8.4e-104	4.192201397	"dbEST"
"Hs.292177"	"liver"	1.06e-104	6.692216549	"dbEST"
"Hs.654433"	"liver"	4.12e-106	5.145416185	"dbEST"
"Hs.50223"	"liver"	1.55e-106	5.72141635	"dbEST"
"Hs.1498"	"liver"	4.89e-113	6.090072686	"dbEST"
"Hs.575869"	"liver"	1.85e-113	6.645116999	"dbEST"
"Hs.474270"	"liver"	8.5e-116	5.997572423	"dbEST"
"Hs.654443"	"liver"	1.77e-125	7.065559213	"dbEST"
"Hs.282624"	"liver"	2.95e-126	4.793850184	"dbEST"
"Hs.529161"	"liver"	7.12e-127	5.937490984	"dbEST"
"Hs.77741"	"liver"	1.1e-134	5.570814571	"dbEST"
"Hs.420257"	"liver"	3.15e-148	5.189245162	"dbEST"
"Hs.1012"	"liver"	9.43e-151	5.986556712	"dbEST"
"Hs.19383"	"liver"	8.5e-157	4.408925211	"dbEST"
"Hs.507080"	"liver"	5.88e-161	5.519583835	"dbEST"
"Hs.75599"	"liver"	1.29e-162	6.721950233	"dbEST"
"Hs.149252"	"liver"	2.05e-163	5.072173554	"dbEST"
"Hs.709188"	"liver"	6.68e-166	6.792771871	"dbEST"
"Hs.250615"	"liver"	3.05e-167	6.446885046	"dbEST"
"Hs.75285"	"liver"	5.29e-169	5.696053218	"dbEST"
"Hs.1219"	"liver"	1.05e-176	6.797471239	"dbEST"
"Hs.143436"	"liver"	4.33e-183	4.372450563	"dbEST"
"Hs.12907"	"liver"	5.36e-184	6.894197311	"dbEST"
"Hs.709406"	"liver"	4.75e-219	6.34768935	"dbEST"
"Hs.655207"	"liver"	1.91e-221	6.749367302	"dbEST"
"Hs.2257"	"liver"	2.76e-223	5.895145928	"dbEST"
"Hs.613068"	"liver"	1.1e-234	7.071856785	"dbEST"
"Hs.603740"	"liver"	2.32e-248	4.200553304	"dbEST"
"Hs.120759"	"liver"	0	6.129096933	"dbEST"
"Hs.324746"	"liver"	0	6.598167559	"dbEST"
"Hs.418167"	"liver"	0	6.611310649	"dbEST"
"Hs.436911"	"liver"	0	5.936706058	"dbEST"
"Hs.445358"	"liver"	0	6.825800361	"dbEST"
"Hs.530274"	"liver"	0	5.890981501	"dbEST"
"Hs.592379"	"liver"	0	6.53389139	"dbEST"
"Hs.621695"	"liver"	0	5.551195115	"dbEST"
"Hs.721808"	"liver"	0	5.870600358	"dbEST"
"Hs.93194"	"liver"	0	6.058323496	"dbEST"
"Hs.117050"	"liver"	NA	NA	"HPA"
"Hs.499674"	"liver"	NA	NA	"HPA"
"Hs.1012"	"liver"	0.9838	NA	"TiSGeD"
"Hs.103502"	"liver"	0.9611	NA	"TiSGeD"
"Hs.104"	"liver"	0.9652	NA	"TiSGeD"
"Hs.104624"	"liver"	0.9105	NA	"TiSGeD"
"Hs.110675"	"liver"	0.9737	NA	"TiSGeD"
"Hs.114948"	"liver"	0.9037	NA	"TiSGeD"
"Hs.117367"	"liver"	0.9997	NA	"TiSGeD"
"Hs.12056"	"liver"	0.9967	NA	"TiSGeD"
"Hs.120759"	"liver"	0.9374	NA	"TiSGeD"
"Hs.1285"	"liver"	0.9996	NA	"TiSGeD"
"Hs.12865"	"liver"	0.9988	NA	"TiSGeD"
"Hs.12907"	"liver"	1	NA	"TiSGeD"
"Hs.131459"	"liver"	0.9149	NA	"TiSGeD"
"Hs.131835"	"liver"	0.9908	NA	"TiSGeD"
"Hs.1321"	"liver"	0.9951	NA	"TiSGeD"
"Hs.132992"	"liver"	0.9968	NA	"TiSGeD"
"Hs.134958"	"liver"	0.9999	NA	"TiSGeD"
"Hs.1360"	"liver"	0.9716	NA	"TiSGeD"
"Hs.1361"	"liver"	1	NA	"TiSGeD"
"Hs.144567"	"liver"	0.9986	NA	"TiSGeD"
"Hs.144879"	"liver"	0.9478	NA	"TiSGeD"
"Hs.144914"	"liver"	0.9668	NA	"TiSGeD"
"Hs.145384"	"liver"	0.9052	NA	"TiSGeD"
"Hs.1498"	"liver"	0.9994	NA	"TiSGeD"
"Hs.150207"	"liver"	0.9541	NA	"TiSGeD"
"Hs.154078"	"liver"	0.9311	NA	"TiSGeD"
"Hs.159509"	"liver"	0.9901	NA	"TiSGeD"
"Hs.159628"	"liver"	0.9357	NA	"TiSGeD"
"Hs.161640"	"liver"	0.9232	NA	"TiSGeD"
"Hs.1645"	"liver"	0.9078	NA	"TiSGeD"
"Hs.165296"	"liver"	0.9471	NA	"TiSGeD"
"Hs.165619"	"liver"	0.9822	NA	"TiSGeD"
"Hs.167017"	"liver"	0.9795	NA	"TiSGeD"
"Hs.167584"	"liver"	0.966	NA	"TiSGeD"
"Hs.168718"	"liver"	0.9244	NA	"TiSGeD"
"Hs.182385"	"liver"	0.9811	NA	"TiSGeD"
"Hs.184085"	"liver"	0.9956	NA	"TiSGeD"
"Hs.1867"	"liver"	0.974	NA	"TiSGeD"
"Hs.1872"	"liver"	0.9023	NA	"TiSGeD"
"Hs.187393"	"liver"	0.9551	NA	"TiSGeD"
"Hs.193640"	"liver"	0.9148	NA	"TiSGeD"
"Hs.195040"	"liver"	0.9629	NA	"TiSGeD"
"Hs.196952"	"liver"	0.9971	NA	"TiSGeD"
"Hs.198003"	"liver"	0.9394	NA	"TiSGeD"
"Hs.198241"	"liver"	0.944	NA	"TiSGeD"
"Hs.201667"	"liver"	0.9671	NA	"TiSGeD"
"Hs.212293"	"liver"	0.9315	NA	"TiSGeD"
"Hs.220864"	"liver"	0.9591	NA	"TiSGeD"
"Hs.22111"	"liver"	0.9607	NA	"TiSGeD"
"Hs.2246"	"liver"	0.9356	NA	"TiSGeD"
"Hs.224698"	"liver"	0.9919	NA	"TiSGeD"
"Hs.2257"	"liver"	0.9699	NA	"TiSGeD"
"Hs.237658"	"liver"	0.9156	NA	"TiSGeD"
"Hs.248153"	"liver"	1	NA	"TiSGeD"
"Hs.250615"	"liver"	0.9996	NA	"TiSGeD"
"Hs.272259"	"liver"	0.9796	NA	"TiSGeD"
"Hs.282409"	"liver"	0.9064	NA	"TiSGeD"
"Hs.282624"	"liver"	0.9989	NA	"TiSGeD"
"Hs.282670"	"liver"	0.997	NA	"TiSGeD"
"Hs.282975"	"liver"	0.967	NA	"TiSGeD"
"Hs.282997"	"liver"	0.9518	NA	"TiSGeD"
"Hs.283749"	"liver"	0.9964	NA	"TiSGeD"
"Hs.287717"	"liver"	0.9067	NA	"TiSGeD"
"Hs.2899"	"liver"	0.992	NA	"TiSGeD"
"Hs.292177"	"liver"	0.9988	NA	"TiSGeD"
"Hs.298252"	"liver"	0.9179	NA	"TiSGeD"
"Hs.301961"	"liver"	0.9799	NA	"TiSGeD"
"Hs.324746"	"liver"	0.93	NA	"TiSGeD"
"Hs.335614"	"liver"	0.9925	NA	"TiSGeD"
"Hs.337594"	"liver"	0.9729	NA	"TiSGeD"
"Hs.349110"	"liver"	0.9876	NA	"TiSGeD"
"Hs.350321"	"liver"	0.9316	NA	"TiSGeD"
"Hs.361463"	"liver"	0.9966	NA	"TiSGeD"
"Hs.368243"	"liver"	0.9128	NA	"TiSGeD"
"Hs.368254"	"liver"	0.9197	NA	"TiSGeD"
"Hs.368805"	"liver"	0.9392	NA	"TiSGeD"
"Hs.370995"	"liver"	0.9637	NA	"TiSGeD"
"Hs.386975"	"liver"	0.9575	NA	"TiSGeD"
"Hs.387239"	"liver"	0.9902	NA	"TiSGeD"
"Hs.391835"	"liver"	0.9251	NA	"TiSGeD"
"Hs.407966"	"liver"	0.9765	NA	"TiSGeD"
"Hs.408903"	"liver"	0.9663	NA	"TiSGeD"
"Hs.415846"	"liver"	0.9977	NA	"TiSGeD"
"Hs.418167"	"liver"	0.9695	NA	"TiSGeD"
"Hs.420257"	"liver"	0.9552	NA	"TiSGeD"
"Hs.426485"	"liver"	0.9935	NA	"TiSGeD"
"Hs.427055"	"liver"	0.9429	NA	"TiSGeD"
"Hs.430299"	"liver"	0.9206	NA	"TiSGeD"
"Hs.436219"	"liver"	0.9195	NA	"TiSGeD"
"Hs.436911"	"liver"	0.9868	NA	"TiSGeD"
"Hs.437174"	"liver"	0.9856	NA	"TiSGeD"
"Hs.439023"	"liver"	0.999	NA	"TiSGeD"
"Hs.440967"	"liver"	0.9901	NA	"TiSGeD"
"Hs.442182"	"liver"	0.9771	NA	"TiSGeD"
"Hs.444959"	"liver"	0.9666	NA	"TiSGeD"
"Hs.445350"	"liver"	0.9339	NA	"TiSGeD"
"Hs.445358"	"liver"	0.9985	NA	"TiSGeD"
"Hs.46296"	"liver"	0.9699	NA	"TiSGeD"
"Hs.468972"	"liver"	0.9808	NA	"TiSGeD"
"Hs.474270"	"liver"	0.9666	NA	"TiSGeD"
"Hs.474388"	"liver"	0.9887	NA	"TiSGeD"
"Hs.474783"	"liver"	0.9397	NA	"TiSGeD"
"Hs.481992"	"liver"	0.9494	NA	"TiSGeD"
"Hs.485438"	"liver"	0.9949	NA	"TiSGeD"
"Hs.501522"	"liver"	0.9039	NA	"TiSGeD"
"Hs.50223"	"liver"	0.9592	NA	"TiSGeD"
"Hs.503911"	"liver"	0.9595	NA	"TiSGeD"
"Hs.507080"	"liver"	0.9849	NA	"TiSGeD"
"Hs.512580"	"liver"	0.9779	NA	"TiSGeD"
"Hs.512587"	"liver"	0.9876	NA	"TiSGeD"
"Hs.512937"	"liver"	0.9818	NA	"TiSGeD"
"Hs.513711"	"liver"	0.9754	NA	"TiSGeD"
"Hs.515835"	"liver"	0.9939	NA	"TiSGeD"
"Hs.516700"	"liver"	0.9909	NA	"TiSGeD"
"Hs.518267"	"liver"	0.9073	NA	"TiSGeD"
"Hs.518808"	"liver"	0.9047	NA	"TiSGeD"
"Hs.520120"	"liver"	0.9133	NA	"TiSGeD"
"Hs.520627"	"liver"	0.9442	NA	"TiSGeD"
"Hs.522356"	"liver"	0.9985	NA	"TiSGeD"
"Hs.523403"	"liver"	0.9963	NA	"TiSGeD"
"Hs.524513"	"liver"	0.9926	NA	"TiSGeD"
"Hs.526596"	"liver"	0.9811	NA	"TiSGeD"
"Hs.5302"	"liver"	0.937	NA	"TiSGeD"
"Hs.530274"	"liver"	0.9702	NA	"TiSGeD"
"Hs.534302"	"liver"	0.998	NA	"TiSGeD"
"Hs.534467"	"liver"	0.9863	NA	"TiSGeD"
"Hs.534468"	"liver"	0.9147	NA	"TiSGeD"
"Hs.534847"	"liver"	0.9153	NA	"TiSGeD"
"Hs.54517"	"liver"	0.9038	NA	"TiSGeD"
"Hs.546304"	"liver"	0.926	NA	"TiSGeD"
"Hs.551993"	"liver"	0.9811	NA	"TiSGeD"
"Hs.558423"	"liver"	0.9585	NA	"TiSGeD"
"Hs.558865"	"liver"	0.9684	NA	"TiSGeD"
"Hs.567245"	"liver"	0.9998	NA	"TiSGeD"
"Hs.567252"	"liver"	0.9954	NA	"TiSGeD"
"Hs.567297"	"liver"	0.9923	NA	"TiSGeD"
"Hs.575083"	"liver"	0.9114	NA	"TiSGeD"
"Hs.575869"	"liver"	0.9429	NA	"TiSGeD"
"Hs.586161"	"liver"	0.9912	NA	"TiSGeD"
"Hs.59889"	"liver"	0.9714	NA	"TiSGeD"
"Hs.6278"	"liver"	0.9506	NA	"TiSGeD"
"Hs.632015"	"liver"	0.957	NA	"TiSGeD"
"Hs.632195"	"liver"	0.9748	NA	"TiSGeD"
"Hs.644108"	"liver"	0.9622	NA	"TiSGeD"
"Hs.647090"	"liver"	0.9404	NA	"TiSGeD"
"Hs.648256"	"liver"	0.9994	NA	"TiSGeD"
"Hs.654433"	"liver"	0.9621	NA	"TiSGeD"
"Hs.654440"	"liver"	0.95	NA	"TiSGeD"
"Hs.654443"	"liver"	0.9734	NA	"TiSGeD"
"Hs.654537"	"liver"	0.994	NA	"TiSGeD"
"Hs.654970"	"liver"	0.9717	NA	"TiSGeD"
"Hs.655207"	"liver"	0.996	NA	"TiSGeD"
"Hs.655361"	"liver"	0.9336	NA	"TiSGeD"
"Hs.655423"	"liver"	0.9903	NA	"TiSGeD"
"Hs.655432"	"liver"	0.9562	NA	"TiSGeD"
"Hs.655645"	"liver"	0.9949	NA	"TiSGeD"
"Hs.655654"	"liver"	0.9863	NA	"TiSGeD"
"Hs.656497"	"liver"	0.9179	NA	"TiSGeD"
"Hs.708058"	"liver"	0.9754	NA	"TiSGeD"
"Hs.709188"	"liver"	0.9995	NA	"TiSGeD"
"Hs.709406"	"liver"	0.999	NA	"TiSGeD"
"Hs.710100"	"liver"	0.9852	NA	"TiSGeD"
"Hs.719890"	"liver"	0.997	NA	"TiSGeD"
"Hs.719893"	"liver"	0.9949	NA	"TiSGeD"
"Hs.719930"	"liver"	0.9518	NA	"TiSGeD"
"Hs.72290"	"liver"	0.9798	NA	"TiSGeD"
"Hs.726474"	"liver"	0.9078	NA	"TiSGeD"
"Hs.728751"	"liver"	0.9053	NA	"TiSGeD"
"Hs.728876"	"liver"	0.9525	NA	"TiSGeD"
"Hs.7303"	"liver"	0.9289	NA	"TiSGeD"
"Hs.73849"	"liver"	0.9814	NA	"TiSGeD"
"Hs.73875"	"liver"	0.9381	NA	"TiSGeD"
"Hs.75285"	"liver"	0.9114	NA	"TiSGeD"
"Hs.75599"	"liver"	0.9988	NA	"TiSGeD"
"Hs.75615"	"liver"	0.9507	NA	"TiSGeD"
"Hs.76460"	"liver"	0.9506	NA	"TiSGeD"
"Hs.76716"	"liver"	0.983	NA	"TiSGeD"
"Hs.76838"	"liver"	0.9991	NA	"TiSGeD"
"Hs.77448"	"liver"	0.9238	NA	"TiSGeD"
"Hs.77854"	"liver"	0.9186	NA	"TiSGeD"
"Hs.79402"	"liver"	0.9189	NA	"TiSGeD"
"Hs.81073"	"liver"	0.9935	NA	"TiSGeD"
"Hs.81131"	"liver"	0.9589	NA	"TiSGeD"
"Hs.81134"	"liver"	0.9447	NA	"TiSGeD"
"Hs.839"	"liver"	0.9999	NA	"TiSGeD"
"Hs.8821"	"liver"	0.9924	NA	"TiSGeD"
"Hs.89771"	"liver"	0.9991	NA	"TiSGeD"
"Hs.93194"	"liver"	0.9844	NA	"TiSGeD"
"Hs.93210"	"liver"	0.9215	NA	"TiSGeD"
"Hs.952"	"liver"	0.9917	NA	"TiSGeD"
"Hs.95990"	"liver"	0.9717	NA	"TiSGeD"
"Hs.9754"	"liver"	0.961	NA	"TiSGeD"
"Hs.9857"	"liver"	0.9772	NA	"TiSGeD"
